retweet,user_name,screen_name,message,bot_probability,row_num,num_words,num_question,num_exclamation,num_digit_screen_name,num_political_word,num_environmental_word,include_retweet,num_hashtag
366.0,AMERICA🇺🇸DEPT of WINNING,TheTrumpLady,"RT @LVNancy: Liberals have #Shitt for brains,
Their idiotic policies have Burned down our towns and killed our citizens 
.............But a…",0.3868425932473016,0,21,0,0,0,0,0,1,1
323.0,AMERICA🇺🇸DEPT of WINNING,TheTrumpLady,"RT @LVNancy: Proof #Trump is right about #CaliforniaFires wish we could Rake Dim's away🔥

𝟏】Mismanagement &amp;🦉 Protection has literally burne…",0.3868425932473016,0,20,0,0,0,0,0,1,2
36.0,Hope Van Dyne 2018💥,TheWaspResists,"RT @2HawkEye2018: Interior Secretary Ryan Zinke blamed ""environmental radicals"" for the #CaliforniaWildfires that have killed at least 77 p…",0.008750694009244317,0,19,0,0,0,0,0,1,1
0.0,Isaac T Phillips ✴,TheYoDude,@aMetalMermaid Shits getting hot. #CaliforniaFires https://t.co/9sBQz2rHDy,0.0015543510151536995,0,6,0,0,0,0,0,0,1
6.0,Emmett Lee Dickinson,The_Dickinson,"""We're from the federal government, and we're here to help you.""

#ParadiseFire #ParadiseStrong #CampFire #CampFirePets #CampFireSmoke #CaliforniaFires #CaliforniaWildfires #CaliforniaFire https://t.co/Z43UHEn6Ab",0.002412482041975617,0,20,0,0,0,0,0,0,8
2.0,Emmett Lee Dickinson,The_Dickinson,"Forget your troubles c'mon get raking,
We gotta chase all the fires away!
Shout hallejulah c'mon get raking
To hold off any climate change.

#CaliforniaFires #CaliforniaWildfires #CaliforniaFire #ParadiseFire #ParadiseStrong #CampFire #CampFireSmoke #CampFirePets https://t.co/UlwQrKQ4IG",0.002412482041975617,0,33,0,1,0,0,1,0,8
2.0,Emmett Lee Dickinson,The_Dickinson,"Make America Rake Again: https://t.co/3jpsgalg4e

#ParadiseFire #ParadiseStrong #CampFire #CampFirePets #CampFireSmoke #CaliforniaFires #CaliforniaWildfires #CaliforniaFire https://t.co/hjmKFzCEcr",0.002412482041975617,0,14,0,0,0,0,0,0,8
6.0,Emmett Lee Dickinson,The_Dickinson,"Make America Rake Again: https://t.co/3jpsgalg4e

#poetry #poem #poems #haiku #amwriting #amreading #amediting #ALA #NCTE #EngChat #ASCD #haikuchallenge #micropoetry  #Dickinson #poet #poets #words #poetsofinstagram #poetrycommunity #writersofinstagram #CaliforniaFires https://t.co/tSnjPp8luE",0.002412482041975617,0,27,0,0,0,0,0,0,21
3.0,Emmett Lee Dickinson,The_Dickinson,"Rake America Great Again: https://t.co/8sIw6IanVN

#poetry #poem #poems #haiku #amwriting #amreading #amediting #ALA #NCTE #EngChat #ASCD #haikuchallenge #micropoetry  #Dickinson #poet #poets #words #poetsofinstagram #poetrycommunity #writersofinstagram #CaliforniaFires https://t.co/M5tjZXlHSU",0.002412482041975617,0,27,0,0,0,0,0,0,21
139.0,Hilary Hanson,The_H_Train,RT @LorenzoTheCat: Update: the cat's name is Charlie and he has been reunited with his family. Yay!     #CaliforniaFires https://t.co/q9PII…,0.002234495190461976,0,19,0,1,0,0,0,1,1
1379.0,"January 29, 2019 ⭕️👑♥️",The_RPGirl,RT @KHNews: Not the dust masks or the surgical masks that loop around your ears. Forget wearing a bandana or holding a tissue over your mou…,0.0020801266669107613,0,26,0,0,0,0,1,1,0
112.0,Tom Walker,Thejavcoach,"RT @Cal: Time lapse view from Lawrence Hall of Science (@berkeleyscience) webcam showing the impact on air quality from the #CampFire, whic…",0.8469348665516686,0,22,0,0,0,0,0,1,1
366.0,Theresa,Theresa48081245,RT @BrighidWood: Sports matter. #CaliforniaFires #campfire https://t.co/vrJy4O1UoT,0.012788431177246198,0,7,0,0,8,0,0,1,2
428.0,Therese Mary 🌊❄️,ThereseMary76,RT @shossy2: Please help spread the word so Olivia can locate her missing grandfather &amp; his dog! Thank you! #CaliforniaFires #MissingPerson…,0.006043447046002242,0,21,0,2,2,0,0,1,2
0.0,501,Theycallme501,"Not too bright this one. Smdh.

#CaliforniaFires 

#HeDoesntGiveADamn

-_- https://t.co/LsS0jnaGoa",0.001828420528211732,0,9,0,0,3,0,0,0,2
44.0,T Alogin,ThisIsALogin,"RT @Kris_Sacrebleu: You could help by being HONEST about what exacerbates the fires 🔥

👉🏻 #ClimateChange 

Anything less is unconscionable…",0.052723483714753584,0,20,0,0,0,0,0,1,1
808.0,V,This_Me_Riddle,"RT @AmicaAli: Tweet Question: 

If you were #Walmart and had victims of the #CaliforniaFires camped out in your parking lot, what would you…",0.012788431177246198,0,23,0,0,0,0,0,1,2
7.0,HelpIamAlive,Thomas_Hall78,"RT @GodSentUs777: #CaliforniaFires China Owns California: that's why the Fires are Happening!
https://t.co/POTXQslDfI 
 
CHlNA OWNS CALIFOR…",0.03657805288858329,0,16,0,1,2,0,0,1,1
3254.0,Think Big,Thought4rce,RT @RARohde: I also created an animated version which helps to emphasize how weather conditions during California's fire season have evolve…,0.002412482041975617,0,21,0,0,1,0,0,1,0
90.0,👑Bratolitionist MM Blackwell♊️♋,ThyGeekGoddess,"RT @cumberickman: @shannonrwatts #RakeAmericaGreatAgain #SaturdayMotivation #ImpeachTrump 
#CaliforniaFires #CampFire #WoolseyFire #Califor…",0.0015543510151536995,0,10,0,0,0,0,0,1,7
0.0,Nathaniel David Ponn,Tiary15,#CaliforniaFires media alert one of my rocks has escaped and is armed and dangerous.  Don't try to apprehend him just run away. Thanks peace.,0.016566752245969804,0,24,0,0,2,0,0,1,1
0.0,Nathaniel David Ponn,Tiary15,#CaliforniaFires suck it up,0.016566752245969804,0,4,0,0,2,0,0,0,1
0.0,Nathaniel David Ponn,Tiary15,Burn a rock see what happens #CaliforniaFires,0.016566752245969804,0,7,0,0,2,0,0,0,1
0.0,Nathaniel David Ponn,Tiary15,The bad side of Jesus #CaliforniaFires,0.016566752245969804,0,6,0,0,2,0,0,0,1
512.0,💖🇺🇸Elaine💖🇺🇸⭐⭐⭐,TidalWaves_03,"RT @adjunctprofessr: If a 1 watt laser can set a match on fire, what will a 500 trillion watt laser do?

⤵️
https://t.co/S3hJTcd7RA

How ma…",0.005363701003450149,0,25,1,0,2,0,0,1,0
100.0,Judy Stevens,TigerLady100,RT @Alisand3: My President @realDonaldTrump will be in #California tomorrow to visit the fire areas.  I would like to welcome him and say t…,0.046773782504080826,0,24,0,0,3,0,0,1,1
8.0,Bullseye...😺,TigrisBlue,"RT @CharliePurrker: Have s good, healthy #KittyLoafMonday everyone, and please remember our anipals, the wildlife, and the people hurting f…",0.00682617488477388,0,20,0,0,0,0,0,1,1
2.0,FF,Tijgernest,"RT @fireengineering: Sheriff: List of missing after #CampFire drops to 1,000 https://t.co/O5JcmACYE8 #CaliforniaFires #CaliforniaWildfires…",0.0014828129117616376,0,14,0,0,0,0,0,1,3
9.0,FF,Tijgernest,"RT @petsarefound: #FOUND #Cats from #CaliforniaFires #WoolseyFire #CA #USA
・・・
‼️PLEASE HELP THESE INJURED KITTIES FROM THE FIRES FIND THEI…",0.0014828129117616376,0,20,0,0,0,0,0,1,6
535.0,Christina Cava,Tiki4077,RT @mgmommy: Disabled woman with her service dog needs housing after losing her home in #CaliforniaFires. If you have a room or a trailer t…,0.009922300094567935,0,25,0,0,4,0,0,1,1
1026.0,Tillmanxl,Tillman_xl,"RT @love2godown21: Every picture tells a story: The #CaliforniaFires are tragic.
This photo has a purpose. 
WHAT EXACTLY DID YOU TWO KNUCKL…",0.016566752245969804,0,22,0,0,0,0,0,1,1
534.0,Ann Tilman,Tilperson,RT @mgmommy: Disabled woman with her service dog needs housing after losing her home in #CaliforniaFires. If you have a room or a trailer t…,0.0019457839054003976,0,25,0,0,0,0,0,1,1
2.0,🌊ʇᴉɯᴉl ɐɯǝɥɔs®🌊🤘🏼,TimForgot,@technoglyf trump's #californiafires speech https://t.co/FFDcQADt3C,0.002234495190461976,0,5,0,0,0,0,0,0,1
0.0,🌊ʇᴉɯᴉl ɐɯǝɥɔs®🌊🤘🏼,TimForgot,"For those unaware: 
☞ Until relatively recently, ALL firefighters in the U.S. were private forces, saving wealthy homes only.
☞ Right now, 70% are volunteers.
#CaliforniaFires 

California's DIY firefighters battle alone as the richest hire private teams https://t.co/BDPT0mDPWx",0.002234495190461976,0,38,0,0,0,0,0,0,1
2.0,🌊ʇᴉɯᴉl ɐɯǝɥɔs®🌊🤘🏼,TimForgot,RT @TimForgot: @technoglyf trump's #californiafires speech https://t.co/FFDcQADt3C,0.002234495190461976,0,7,0,0,0,0,0,1,1
553.0,🌊ʇᴉɯᴉl ɐɯǝɥɔs®🌊🤘🏼,TimForgot,"RT @mozuckerman: Hey @RepBarbaraLee, I’m honored to have you represent me in Oakland.

76 are dead and 1300+ missing from the #CaliforniaFi…",0.002234495190461976,0,22,0,0,0,0,0,1,1
295.0,Timothy McClure,TimMcc1ure,"RT @Cali_Tracii: 🌲🔥🌲🔥🌲🔥🌲🔥🌲🔥🌲
FYI: Lab closed 22 years ago, and cleanup efforts remain in the planning stages. 

But yeah, let's blame clima…",0.06706338835674493,0,22,0,0,1,1,0,1,0
506.0,Timothy McClure,TimMcc1ure,"RT @GrrrGraphics: #CaliforniaFires #CaliforniaBurning #SmokeyKnows #jerryBrown #climatechange #BenGarrison #Cartoon #MondayMotivation 

Pos…",0.06706338835674493,0,11,0,0,1,0,0,1,8
135.0,Timothy McClure,TimMcc1ure,"RT @engyn243: Ca wild fires and PG&amp;E

Coincidence mathematically impossible?

Clear path for high speed rail?

Clear out residents?

Blame…",0.06706338835674493,0,20,3,0,1,0,0,1,0
1026.0,Timothy McClure,TimMcc1ure,"RT @love2godown21: Every picture tells a story: The #CaliforniaFires are tragic.
This photo has a purpose. 
WHAT EXACTLY DID YOU TWO KNUCKL…",0.06706338835674493,0,22,0,0,1,0,0,1,1
4.0,Timothy Schmidt,Timothy00003676,"RT @TrueBlueTess: #Found #Dog Taken To #Chico Airport. A good lookin dog. Is THIS YOUR DOG? GO Get Your Dog it's WAITING for YOU!!!
#Califo…",0.0038317559975942547,0,25,1,3,8,0,0,1,4
4.0,Timothy Schmidt,Timothy00003676,RT @TrueBlueTess: #Goodwill Stores in CA say they will help any #CaliforniaFires Survivor with #Clothing and #Blankets. Survivor must show…,0.0038317559975942547,0,20,0,0,8,0,0,1,4
1.0,Timothy Schmidt,Timothy00003676,RT @TrueBlueTess: CA Survivor #Needs Housing: Wheelchair-bound Woman And #Service #Dog are seeking #Shelter. #Info Below👇 If U Know Someone…,0.0038317559975942547,0,20,0,0,8,0,0,1,5
3.0,Timothy Schmidt,Timothy00003676,RT @TrueBlueTess: PLEASE Register If Evacuated! It is Important to Count You #Alive! See #Info Below👇👇 #Missing #Found #CaliforniaWildfires…,0.0038317559975942547,0,19,0,2,8,0,0,1,5
2.0,Timothy Schmidt,Timothy00003676,"RT @TrueBlueTess: Video Below👇 Worth Watching about Cause of Fires. Utility Company Involved. #CaliforniaFires 
#CampFires #ParadiseFire 
#…",0.0038317559975942547,0,17,0,0,8,0,0,1,4
433.0,Timothy Bair 🇺🇸,TimothyBair,"RT @ProDanielSamba: If you stop questioning you certainly stop living!
The magic forest fire that SKIPS OVER the forest to Only Burn houses…",0.006043447046002242,0,23,0,1,0,0,0,1,0
1.0,Tina Peterson Pirlot,TinaPirlot,"#CaliforniaFires #CaliforniaWildfires @SenateDems @HouseDemocrats - please divert #troops to #california.
That is where they are desperately needed. https://t.co/PhXh8Ltcza",0.006043447046002242,0,17,0,0,0,0,0,1,4
0.0,Tina Peterson Pirlot,TinaPirlot,"I hate that we have a heartless moron asswipe as a ""president."" 
Do you? 
#ClimateChangeIsReal
#CaliforniaFires https://t.co/0hwmLbKtPz",0.006043447046002242,0,17,1,0,0,0,0,1,2
1026.0,TinaATalley,TinaTalleytexas,"RT @love2godown21: Every picture tells a story: The #CaliforniaFires are tragic.
This photo has a purpose. 
WHAT EXACTLY DID YOU TWO KNUCKL…",0.008750694009244317,0,22,0,0,0,0,0,1,1
145.0,Avians Before Toast,TisBestWithB,RT @JunttilaJohanna: Woke this Sunday morning to #RakeTheForest to prevent #CaliforniaFires from spreading here in Finland #RakeNews #fores…,0.001725457650971877,0,18,0,0,0,0,0,1,4
366.0,Thomas Hand,Tjh969Hand,"RT @LVNancy: Liberals have #Shitt for brains,
Their idiotic policies have Burned down our towns and killed our citizens 
.............But a…",0.4522790022952362,0,21,0,0,3,0,0,1,1
363.0,Thomas Hand,Tjh969Hand,"RT @engyn243: POTUS Answers questions on forest Mismanagement

@realDonaldTrump""Climate change nope!""👏

@JerryBrownGov @GavinNewsom are Lit…",0.4522790022952362,0,15,0,1,3,0,0,1,0
3.0,MalibuSelfies,TlrWorldWidellc,"#MalibuFires #CaliforniaFires Over 1300 missing, dead.  Still counting the body counts. So sad!  Pray 🙏for them all and there families.....",0.028225552221050176,0,20,0,1,0,0,0,0,2
3.0,MalibuSelfies,TlrWorldWidellc,"Anger is not power, you can only find real power in God. When the Holy Spirit comes into your heart, God will empower you to endure outer turmoil. He is your strength! #MalibuFires #CaliforniaFires",0.028225552221050176,0,34,0,1,0,0,0,1,2
2.0,MalibuSelfies,TlrWorldWidellc,"Are you willing to do whatever it takes to be Great? Im talking Greatness at all cost, no matter what your ass has just been threw🤔 #MalibuFires #CaliforniaFires Moving forward💯☝️",0.028225552221050176,0,30,1,0,0,0,0,0,2
2.0,MalibuSelfies,TlrWorldWidellc,God doesn't send you into situations for you to change it. He sends you there for it to change you. #MalibuFires #CaliforniaFires,0.028225552221050176,0,22,0,0,0,0,0,0,2
1.0,MalibuSelfies,TlrWorldWidellc,Have a safe trip brother👍 &amp; Thank you for all the help you’ve done for the #CaliforniaFires #MalibuFires your one good dude James✊😎☝️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏☝️🙏🙏🙏☝️☝️🙏🙏🙏🙏🙏🙏🙏🙏☝️☝️☝️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏☝️🙏🙏🙏🙏☝️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏☝️ https://t.co/KqyhIlTG95,0.028225552221050176,0,24,0,0,0,0,0,0,2
1.0,MalibuSelfies,TlrWorldWidellc,I can relate!!! Close one☝️#MalibuFires #CaliforniaFires I Thank God I’m alive🙏 https://t.co/JruJENssmJ,0.028225552221050176,0,12,0,3,0,0,0,0,2
3.0,MalibuSelfies,TlrWorldWidellc,"I’m at the 730 mass praying 🙏 for all the peoples who died in these #CaliforniaFires #MalibuFires I lost lost”s of friends that weren’t even found yet! Pray 🙏 with me, cause I can’t do this alone man! 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 #GodsGrace On them all🙏",0.028225552221050176,0,43,0,2,0,0,0,0,3
3.0,MalibuSelfies,TlrWorldWidellc,"RT @TlrWorldWidellc: #MalibuFires #CaliforniaFires Over 1300 missing, dead.  Still counting the body counts. So sad!  Pray 🙏for them all an…",0.028225552221050176,0,20,0,1,0,0,0,1,2
3.0,MalibuSelfies,TlrWorldWidellc,"RT @TlrWorldWidellc: Anger is not power, you can only find real power in God. When the Holy Spirit comes into your heart, God will empower…",0.028225552221050176,0,25,0,0,0,0,0,1,0
2.0,MalibuSelfies,TlrWorldWidellc,"RT @TlrWorldWidellc: Are you willing to do whatever it takes to be Great? Im talking Greatness at all cost, no matter what your ass has jus…",0.028225552221050176,0,26,1,0,0,0,0,1,0
2.0,MalibuSelfies,TlrWorldWidellc,RT @TlrWorldWidellc: God doesn't send you into situations for you to change it. He sends you there for it to change you. #MalibuFires #Cali…,0.028225552221050176,0,24,0,0,0,0,0,1,2
1.0,MalibuSelfies,TlrWorldWidellc,RT @TlrWorldWidellc: Have a safe trip brother👍 &amp; Thank you for all the help you’ve done for the #CaliforniaFires #MalibuFires your one good…,0.028225552221050176,0,23,0,0,0,0,0,1,2
1.0,MalibuSelfies,TlrWorldWidellc,RT @TlrWorldWidellc: I can relate!!! Close one☝️#MalibuFires #CaliforniaFires I Thank God I’m alive🙏 https://t.co/JruJENssmJ,0.028225552221050176,0,14,0,3,0,0,0,1,2
3.0,MalibuSelfies,TlrWorldWidellc,RT @TlrWorldWidellc: I’m at the 730 mass praying 🙏 for all the peoples who died in these #CaliforniaFires #MalibuFires I lost lost”s of fri…,0.028225552221050176,0,24,0,0,0,0,0,1,2
10.0,MalibuSelfies,TlrWorldWidellc,"RT @TlrWorldWidellc: “ Being content doesn’t mean I will never experience disappointment, it means I won’t be defined by it.” #MalibuFires…",0.028225552221050176,0,20,0,0,0,0,0,1,1
10.0,MalibuSelfies,TlrWorldWidellc,"“ Being content doesn’t mean I will never experience disappointment, it means I won’t be defined by it.” #MalibuFires #CaliforniaFires #fires #SoCalFiresJamesWoods #Info #CampFireJamesWoods #Found #FirePets #animals #CampFire Count your blessings 🙏Here one day, Gone the next😞",0.028225552221050176,0,36,0,0,0,0,0,0,10
122.0,(((Chana הנא))),ToBeSafeNSound,"RT @ChaliceGarden: At a distance from #CampFire &amp; want to help from home? Start RTing bits of info off this doc or look under ""missing pets…",0.08590409243653728,0,26,1,0,0,0,0,1,1
535.0,Moonbeam to GTMO,ToGtmo,RT @mgmommy: Disabled woman with her service dog needs housing after losing her home in #CaliforniaFires. If you have a room or a trailer t…,0.012788431177246198,0,25,0,0,0,0,0,1,1
8.0,Moonbeam to GTMO,ToGtmo,RT @whytheliesuk: What sort of fires have destroyed just peoples homes yet have not burnt the trees around them ? This needs to be looked a…,0.012788431177246198,0,25,1,0,0,0,0,1,0
665.0,ToddB,ToddBiggar,"RT @msmacb: This really can’t be emphasized enough. Close to 1000 people are likely dead from this one fire alone, thousands more are homel…",0.00682617488477388,0,24,0,0,0,0,0,1,0
3.0,🌱 🐯,ToilsomeOlive,"RT @911_Facts_: Aftermath of Santa Rosa Fires (2017)

#DEWs #DirectedEnergyWeapons #Cawx #CaliforniaFires https://t.co/nr6Ai0ODbH",0.1803620375417544,0,13,0,0,0,0,0,1,4
3.0,🌱 🐯,ToilsomeOlive,RT @StepfordWife19: So the mainstream media says lasers were not used in the #Californiafires to clear the way for a high speed rail system…,0.1803620375417544,0,24,0,0,0,0,0,1,1
0.0,Tom Powell,TomPowell7,"@1776Stonewall Hell of a note...""boldly"" suggests fear in telling the #TRUTH...#CaliforniaFires",0.001725457650971877,0,11,0,0,1,0,0,0,2
0.0,Tom Powell,TomPowell7,We should be ASHAMED...#CaliforniaFires https://t.co/jmqnC4iS3z,0.001725457650971877,0,5,0,0,1,0,0,0,1
707.0,Tomasz Chemperek,TomaszChemperek,RT @KarimaPacha: Apocalypse now #CaliforniaFires #California https://t.co/T5xTWnSxuo,0.046773782504080826,0,7,0,0,0,0,0,1,2
707.0,DidymosTW,TomaszWerk,RT @KarimaPacha: Apocalypse now #CaliforniaFires #California https://t.co/T5xTWnSxuo,0.006043447046002242,0,7,0,0,0,0,0,1,2
0.0,Tommi Trudeau-Street,TommiTrudeau,"From the Ashes - Oil Painting by Tommi Trudeau-Street.
This painting is dedicated to the resilient &amp; unconquerable spirit of the People of California. Burn us down &amp; we shall rise again. #CaliforniaFires #CaliforniaWildfires #WoolseyFire #campfireparadise https://t.co/UnIUfqNO2E",0.03657805288858329,0,36,0,0,0,0,0,0,4
62.0,Tommyb,TommyBarnard4,"RT @Vicky4Trump: The LEAST @JerryBrownGov can do during @POTUS's visit to survey the area of the #CaliforniaFires, is to say THANK YOU for…",0.12514574764971045,0,23,0,0,1,0,0,1,1
535.0,TommyElGatito,TommyElGatito,RT @mgmommy: Disabled woman with her service dog needs housing after losing her home in #CaliforniaFires. If you have a room or a trailer t…,0.0014187924969112314,0,25,0,0,0,0,0,1,1
511.0,Tommy Larsson,TommyL1963,"RT @MariettaPosts: This Is One Grateful  Cat Who Was Just Rescued by One Of The Amazing  Firefighters at The Wildfire in Paradise, Californ…",0.012788431177246198,0,23,0,0,4,0,0,1,0
18.0,Toni St Clair,ToneCapone42,"RT @JayneQPatriot: @DoplorableJane #CaliforniaFires were pretty convenient for Globalists &amp; #Agenda21 🧐👇

Distracted from #ElectionFraud

D…",0.028225552221050176,0,16,0,0,2,0,0,1,3
104.0,Toni St Clair,ToneCapone42,RT @bigredwavenow: In just under a month after All The Glorious #Rain [They] still 🔥ed #California #CaliforniaWildfires #CaliforniaFires #H…,0.028225552221050176,0,19,0,0,2,0,0,1,5
656.0,Toni St Clair,ToneCapone42,RT @bigredwavenow: This is Real! [They] Have been Telling us for years! Wake up! #CaliforniaFires #CaliforniaWildfires #WakeUpAmerica #Wake…,0.028225552221050176,0,18,0,3,2,0,0,1,4
4.0,Bernie/Tulsi 2020🌹 🐬,TonkaToy_1,"RT @MAHAMOSA: The Latest: Authorities: More than 1,000 unaccounted for https://t.co/NaA4MQpAOf #californiafires",0.002234495190461976,0,12,0,0,1,0,0,1,1
73.0,Bernie/Tulsi 2020🌹 🐬,TonkaToy_1,RT @richardhine: Breathing the air in Sacramento for a day is now roughly equivalent to smoking 14 cigarettes. Wear masks. If in Northern C…,0.002234495190461976,0,24,0,0,1,0,0,1,0
1.0,Tony Pivetta,TonyPivetta,"RT @GlendaMcRose: #CaliforniaFires 
The footprint of the bizarre car melting, tree avoiding fires fit exactly on the Smart City Green water…",0.0019457839054003976,0,21,0,0,0,0,0,1,1
100.0,Tony Vargas,TonyVargas5,"RT @lizBeth_Hineni: Oh dear God... words can not describe #CaliforniaRefugees
#Homeless #Freeze 
#CaliforniaFires #Destitute 

💔 Please fol…",0.00682617488477388,0,17,0,0,1,0,0,1,5
2.0,Mustang Sally 2.0,ToolFreeZone,RT @BCWildfireToday: FREE ROUND TRIP TRANSPORTATION IS AVAILABLE BETWEEN SEVERAL SHELTER LOCATIONS AND THE #CampFire DISASTER RECOVERY CENT…,0.0020801266669107613,0,18,0,0,0,0,1,1,1
2.0,Mustang Sally 2.0,ToolFreeZone,"RT @BCWildfireToday: SIKH TEMPLES IN LIVE OAK, #YUBACITY AND #SACRAMENTO ARE OPEN TO #CaliforniaWildFires EVACUEES 🔽 

#CampFire #Californi…",0.0020801266669107613,0,18,0,0,0,0,0,1,5
4.0,Mustang Sally 2.0,ToolFreeZone,"RT @DebraTheis: #CampFire #californiafires #California #VoterFraud 
Hey peeps in DEEP RED COUNTIES...Where is your vote? https://t.co/vrEXm…",0.0020801266669107613,0,16,1,0,0,0,0,1,4
6.0,Mustang Sally 2.0,ToolFreeZone,RT @gtpgr: ' #IfeelyouCalifornia - Young Greeks of #Attica Show Support to #California #Wildfire Victims https://t.co/fOhwtAnVHQ @USEmbassy…,0.0020801266669107613,0,15,0,0,0,0,0,1,4
4.0,Mustang Sally 2.0,ToolFreeZone,"RT @haileybranson: In addition to Paradise, the #Campfire destroyed other tiny mountain communities, too, like Concow. The residents hope t…",0.0020801266669107613,0,20,0,0,0,0,0,1,1
2.0,Mustang Sally 2.0,ToolFreeZone,RT @kelleysher: This is great!#CampFireJamesWoods #CampFire #CampFirePets #Paradise #ParadiseFires #ParadiseStrong #CaliforniaFires #Califo…,0.0020801266669107613,0,12,0,1,0,0,0,1,8
2.0,Torts Cat,TortsCat,"This #cat is Every Cat! 🐾Thank you, #Firefighters! We ❤️ You!  😻#CatHero #CatRescue #TortsCat #ParadiseFire #CaliforniaFires #California https://t.co/lUEVJVXNVG",0.046773782504080826,0,18,0,3,0,0,0,1,8
3.0,TMT,Touch_My_Tweets,"An actual stable genius would like to give a big F/U to Trump

#CaliforniaFires https://t.co/l9ex0CNi8z",0.14157391067567082,0,15,0,0,0,0,0,0,1
5.0,TMT,Touch_My_Tweets,Congrats to The Rams 🏈 winning the 2nd-highest scoring game in NFL history while stepping up for the #CaliforniaFires victims! 🎉,0.14157391067567082,0,21,0,1,0,0,0,0,1
24.0,Tracey Kent,TraceyKent,"RT @MrRaceBannon: Hey kid, when you’re done I’m gonna need you to rake California #CaliforniaFires https://t.co/iRLxE6RbGG",0.0014187924969112314,0,16,0,0,0,0,0,1,1
178.0,Tracy Lawrence,TracyLawrenceMA,RT @AntonioParis: Lord almighty. Over 1000 now missing in #CaliforniaFires. https://t.co/FffKDpsJsU,0.001725457650971877,0,11,0,0,0,0,0,1,1
215.0,Miguel de la Guardia,TrainingForReal,"RT @aaporau: In central Helsinki, an illuminated sign reminds us of our duty to rake. #rakenews #finland #californiafires https://t.co/XlYe…",0.002856940094612955,0,19,0,0,0,0,0,1,3
1.0,Carolyn,Transgenia,"In #livermore today, the air quality apparently reached hazardous (over 300) levels. Currently at 297. #CaliforniaFires #CampFire https://t.co/9nQ7k3YjCk",0.0019457839054003976,0,18,0,0,0,0,0,0,3
0.0,#HeSureActsGuilty,TravelingUS,"No, a HEARINGS ON BORDER DEPLOYMENT MUST HAPPEN!

@RepCummings @SenFeinstein @SenDuckworth 

This WAS NOT NECESSARY!

HOWEVER, OVER 3200 AMERICAN CITIZENS DEAD IN #PuertoRico!

#CaliforniaFires COULD USE TROOPS FOR FIRE FIGHT, SEARCH &amp; RESCUE, RETREIVAL OF DEAD! https://t.co/043MvPjEfL",0.007724054879521962,0,37,0,4,0,0,0,1,2
7.0,#HeSureActsGuilty,TravelingUS,"RT @TheTaffinator: My. God.
I heard *about* this while I was at work, but actually seeing and hearing it firsthand is A WHOLE 'NOTHER THING…",0.007724054879521962,0,25,0,0,0,0,0,1,0
82.0,Kristin,TrealDaisyDuke,"RT @realdanjordan: ...THIS IS NOT OKAY
Photo of a tent camp set up for victims of the #CaliforniaFires who have lost everything. The other…",0.04142512584947667,0,24,0,0,0,0,0,1,1
0.0,Euan Mason,TreeStarMan,"But not much forest ""floor cleaning"" happens in Sweden, apparently, because there were massive fires in Swedish forests last summer. Swedes attribute their increase in fire risk to #climateChange. Take a ""leaf"" out of their book, @realDonaldTrump #CaliforniaFires https://t.co/C3PpM3Vcrs",0.001309081196579327,0,39,0,0,0,1,0,0,2
145.0,TrekOnJAH,TrekOnJAH,RT @JunttilaJohanna: Woke this Sunday morning to #RakeTheForest to prevent #CaliforniaFires from spreading here in Finland #RakeNews #fores…,0.011259346570646776,0,18,0,0,0,0,0,1,4
215.0,TrekOnJAH,TrekOnJAH,"RT @aaporau: In central Helsinki, an illuminated sign reminds us of our duty to rake. #rakenews #finland #californiafires https://t.co/XlYe…",0.011259346570646776,0,19,0,0,0,0,0,1,3
3254.0,Trevor Ratley,TrevorRatley,RT @RARohde: I also created an animated version which helps to emphasize how weather conditions during California's fire season have evolve…,0.0015543510151536995,0,21,0,0,0,0,0,1,0
3973.0,Trew Story,TrewStories,"RT @RealJamesWoods: #DaySeven of the #CaliforniaFires. @FEMA @RedCross, etc. are now operating in full force. While we posted #info in the…",0.07583235670880943,0,21,0,0,0,0,0,1,3
3254.0,Tricia G,TriciaG28,RT @RARohde: I also created an animated version which helps to emphasize how weather conditions during California's fire season have evolve…,0.001309081196579327,0,21,0,0,2,0,0,1,0
62.0,Trouble Trese Beauty,TroubleTreseMUA,"RT @LunaLuvgood2017: Kat Layman checks on medicine for her mother, Diana Palomares, inside the U-Haul truck they've called home since the C…",0.0011785984309163565,0,22,0,0,0,0,0,1,0
3.0,TrueBlueTess,TrueBlueTess,"#Found #Cat #Female #Info Below👇👇👇 Come On Cat People and #Animal Lovers: RT To Reunite these #Pets with Their Owners!!!
#CampFire #Paradise #CaliforniaFires #Malibu #California 🐢 https://t.co/p8nbLFJhd2",0.002856940094612955,0,27,0,3,0,0,0,1,11
